Genre Name,Count,Link
pulp-adventure,7723,https://www.goodreads.com/genres/pulp-adventure
pulp-noir,15511,https://www.goodreads.com/genres/pulp-noir
punk,19159,https://www.goodreads.com/genres/punk
punx,934,https://www.goodreads.com/genres/punx
puzzles,18978,https://www.goodreads.com/genres/puzzles
quackery,632,https://www.goodreads.com/genres/quackery
qualitative-research,1396,https://www.goodreads.com/genres/qualitative-research
quantitative-research,465,https://www.goodreads.com/genres/quantitative-research
quantum-mechanics,4178,https://www.goodreads.com/genres/quantum-mechanics
queer,488976,https://www.goodreads.com/genres/queer
queer-lit,69206,https://www.goodreads.com/genres/queer-lit
queer-studies,13560,https://www.goodreads.com/genres/queer-studies
quilting,30421,https://www.goodreads.com/genres/quilting
rabat,664,https://www.goodreads.com/genres/rabat
rabbits,12369,https://www.goodreads.com/genres/rabbits
race,290353,https://www.goodreads.com/genres/race
racing,8538,https://www.goodreads.com/genres/racing
railway-history,442,https://www.goodreads.com/genres/railway-history
railways,2785,https://www.goodreads.com/genres/railways
read-for-college,114249,https://www.goodreads.com/genres/read-for-college
read-for-school,524194,https://www.goodreads.com/genres/read-for-school
realistic-fiction,1083548,https://www.goodreads.com/genres/realistic-fiction
realistic-young-adult,11537,https://www.goodreads.com/genres/realistic-young-adult
real-person-fiction,1509,https://www.goodreads.com/genres/real-person-fiction
recreation,73862,https://www.goodreads.com/genres/recreation
recruitment,1246,https://www.goodreads.com/genres/recruitment
refereeing,19,https://www.goodreads.com/genres/refereeing
reference,1247907,https://www.goodreads.com/genres/reference
regency,272813,https://www.goodreads.com/genres/regency
regency-romance,120814,https://www.goodreads.com/genres/regency-romance
regency-romance-clean,514,https://www.goodreads.com/genres/regency-romance-clean
relationships,635067,https://www.goodreads.com/genres/relationships
religion,1262268,https://www.goodreads.com/genres/religion
republic-of-the-congo,493,https://www.goodreads.com/genres/republic-of-the-congo
research,511987,https://www.goodreads.com/genres/research
research-methods,5062,https://www.goodreads.com/genres/research-methods
retellings,368660,https://www.goodreads.com/genres/retellings
reverse-harem,221019,https://www.goodreads.com/genres/reverse-harem
road-trip,106808,https://www.goodreads.com/genres/road-trip
robots,37630,https://www.goodreads.com/genres/robots
rock-n-roll,15480,https://www.goodreads.com/genres/rock-n-roll
role-playing-games,14026,https://www.goodreads.com/genres/role-playing-games
roller-derby,1113,https://www.goodreads.com/genres/roller-derby
roman,581649,https://www.goodreads.com/genres/roman
roman-britain,2675,https://www.goodreads.com/genres/roman-britain
romance,11459021,https://www.goodreads.com/genres/romance
romania,19677,https://www.goodreads.com/genres/romania
romanian-literature,34620,https://www.goodreads.com/genres/romanian-literature
romanovs,4221,https://www.goodreads.com/genres/romanovs
romantic,415012,https://www.goodreads.com/genres/romantic
romanticism,92315,https://www.goodreads.com/genres/romanticism
romantic-suspense,551551,https://www.goodreads.com/genres/romantic-suspense
royal-air-force,1496,https://www.goodreads.com/genres/royal-air-force
r-subgenre-category-romance,101,https://www.goodreads.com/genres/r-subgenre-category-romance
rus,57073,https://www.goodreads.com/genres/rus
russia,271930,https://www.goodreads.com/genres/russia
russian-empire,2783,https://www.goodreads.com/genres/russian-empire
russian-federation,301,https://www.goodreads.com/genres/russian-federation
russian-history,36038,https://www.goodreads.com/genres/russian-history
russian-literature,129108,https://www.goodreads.com/genres/russian-literature
russian-revolution,9098,https://www.goodreads.com/genres/russian-revolution
rwanda,4413,https://www.goodreads.com/genres/rwanda
saint-helena,440,https://www.goodreads.com/genres/saint-helena
sao-tome,18,https://www.goodreads.com/genres/sao-tome
sao-tome-and-principe,508,https://www.goodreads.com/genres/sao-tome-and-principe
satanism,6205,https://www.goodreads.com/genres/satanism
scandinavian-literature,35864,https://www.goodreads.com/genres/scandinavian-literature
school,1301210,https://www.goodreads.com/genres/school
school-stories,52968,https://www.goodreads.com/genres/school-stories
science,1958792,https://www.goodreads.com/genres/science
science-fiction,4006699,https://www.goodreads.com/genres/science-fiction
science-fiction-fantasy,489829,https://www.goodreads.com/genres/science-fiction-fantasy
science-fiction-romance,43514,https://www.goodreads.com/genres/science-fiction-romance
science-nature,61573,https://www.goodreads.com/genres/science-nature
scientific-method,3080,https://www.goodreads.com/genres/scientific-method
scooters,499,https://www.goodreads.com/genres/scooters
scores,2707,https://www.goodreads.com/genres/scores
scotland,143238,https://www.goodreads.com/genres/scotland
scripture,27064,https://www.goodreads.com/genres/scripture
seinen,65453,https://www.goodreads.com/genres/seinen
self-help,1078223,https://www.goodreads.com/genres/self-help
semiotics,9118,https://www.goodreads.com/genres/semiotics
senegal,3576,https://www.goodreads.com/genres/senegal
sequential-art,164085,https://www.goodreads.com/genres/sequential-art
serbian-literature,2578,https://www.goodreads.com/genres/serbian-literature
sewing,25887,https://www.goodreads.com/genres/sewing
sex-and-erotica,4060,https://www.goodreads.com/genres/sex-and-erotica
sexuality,177893,https://www.goodreads.com/genres/sexuality
sex-work,13530,https://www.goodreads.com/genres/sex-work
seychelles,607,https://www.goodreads.com/genres/seychelles
shapeshifters,265482,https://www.goodreads.com/genres/shapeshifters
shinigami,2189,https://www.goodreads.com/genres/shinigami
shojo,69507,https://www.goodreads.com/genres/shojo
shonen,78888,https://www.goodreads.com/genres/shonen
short-stories,2171694,https://www.goodreads.com/genres/short-stories
short-story-collection,97524,https://www.goodreads.com/genres/short-story-collection
shounen-ai,13237,https://www.goodreads.com/genres/shounen-ai
siege-of-petersburg,48,https://www.goodreads.com/genres/siege-of-petersburg
sierra-leone,2398,https://www.goodreads.com/genres/sierra-leone
siglo-de-oro,2550,https://www.goodreads.com/genres/siglo-de-oro
silhouette,14456,https://www.goodreads.com/genres/silhouette
singularity,7717,https://www.goodreads.com/genres/singularity
skepticism,31287,https://www.goodreads.com/genres/skepticism
slash-fiction,1547,https://www.goodreads.com/genres/slash-fiction
slice-of-life,245871,https://www.goodreads.com/genres/slice-of-life
soccer,15288,https://www.goodreads.com/genres/soccer
social,294214,https://www.goodreads.com/genres/social
social-change,30638,https://www.goodreads.com/genres/social-change
social-issues,299388,https://www.goodreads.com/genres/social-issues
social-justice,239245,https://www.goodreads.com/genres/social-justice
social-media,32032,https://www.goodreads.com/genres/social-media
social-movements,15661,https://www.goodreads.com/genres/social-movements
social-science,202759,https://www.goodreads.com/genres/social-science
social-welfare,2410,https://www.goodreads.com/genres/social-welfare
social-work,47162,https://www.goodreads.com/genres/social-work
society,354033,https://www.goodreads.com/genres/society
sociology,537757,https://www.goodreads.com/genres/sociology
software,40549,https://www.goodreads.com/genres/software
soldiers,29080,https://www.goodreads.com/genres/soldiers
somalia,4793,https://www.goodreads.com/genres/somalia
south-africa,33614,https://www.goodreads.com/genres/south-africa
southern,119912,https://www.goodreads.com/genres/southern
southern-africa,3987,https://www.goodreads.com/genres/southern-africa
southern-gothic,36098,https://www.goodreads.com/genres/southern-gothic
southern-war-for-independance,532,https://www.goodreads.com/genres/southern-war-for-independance
south-sudan,1027,https://www.goodreads.com/genres/south-sudan
soviet-history,6492,https://www.goodreads.com/genres/soviet-history
soviet-union,22858,https://www.goodreads.com/genres/soviet-union
space,200168,https://www.goodreads.com/genres/space
space-archaeology,343,https://www.goodreads.com/genres/space-archaeology
space-opera,182741,https://www.goodreads.com/genres/space-opera
spain,99718,https://www.goodreads.com/genres/spain
spanish-armada,74,https://www.goodreads.com/genres/spanish-armada
spanish-civil-war,7857,https://www.goodreads.com/genres/spanish-civil-war
spanish-history,4860,https://www.goodreads.com/genres/spanish-history
spanish-literature,59230,https://www.goodreads.com/genres/spanish-literature
speculative-fiction,562875,https://www.goodreads.com/genres/speculative-fiction
spider-man,26693,https://www.goodreads.com/genres/spider-man
spiritualism,20134,https://www.goodreads.com/genres/spiritualism
spirituality,644913,https://www.goodreads.com/genres/spirituality
splatterpunk,7660,https://www.goodreads.com/genres/splatterpunk
sports,573934,https://www.goodreads.com/genres/sports
sports-romance,136160,https://www.goodreads.com/genres/sports-romance
spy-thriller,55709,https://www.goodreads.com/genres/spy-thriller
stand-up,5807,https://www.goodreads.com/genres/stand-up
star-trek,149187,https://www.goodreads.com/genres/star-trek
star-trek-deep-space-nine,1994,https://www.goodreads.com/genres/star-trek-deep-space-nine
star-trek-enterprise,1191,https://www.goodreads.com/genres/star-trek-enterprise
star-trek-original-series,1339,https://www.goodreads.com/genres/star-trek-original-series
star-trek-the-next-generation,3647,https://www.goodreads.com/genres/star-trek-the-next-generation
star-trek-voyager,2822,https://www.goodreads.com/genres/star-trek-voyager
star-wars,450046,https://www.goodreads.com/genres/star-wars
steampunk,338219,https://www.goodreads.com/genres/steampunk
steampunk-romance,3014,https://www.goodreads.com/genres/steampunk-romance
steam-trains,21,https://www.goodreads.com/genres/steam-trains
storytime,201397,https://www.goodreads.com/genres/storytime
st-petersburg,4472,https://www.goodreads.com/genres/st-petersburg
street-art,996,https://www.goodreads.com/genres/street-art
streetmap,5,https://www.goodreads.com/genres/streetmap
strippers,2926,https://www.goodreads.com/genres/strippers
stuart,6913,https://www.goodreads.com/genres/stuart
students,43358,https://www.goodreads.com/genres/students
subtraction,648,https://www.goodreads.com/genres/subtraction
sudan,5356,https://www.goodreads.com/genres/sudan
suisse,2091,https://www.goodreads.com/genres/suisse
sunday-comics,884,https://www.goodreads.com/genres/sunday-comics
superheroes,235136,https://www.goodreads.com/genres/superheroes
superman,25766,https://www.goodreads.com/genres/superman
supernatural,1059333,https://www.goodreads.com/genres/supernatural
supernatural-romance,56686,https://www.goodreads.com/genres/supernatural-romance
superstition,6200,https://www.goodreads.com/genres/superstition
surreal,92654,https://www.goodreads.com/genres/surreal
survival,364840,https://www.goodreads.com/genres/survival
suspense,1555305,https://www.goodreads.com/genres/suspense
sustainability,48865,https://www.goodreads.com/genres/sustainability
swashbuckling,27699,https://www.goodreads.com/genres/swashbuckling
swaziland,633,https://www.goodreads.com/genres/swaziland
sweden,61607,https://www.goodreads.com/genres/sweden
swedish-literature,29928,https://www.goodreads.com/genres/swedish-literature
sword-and-planet,5068,https://www.goodreads.com/genres/sword-and-planet
sword-and-sorcery,62849,https://www.goodreads.com/genres/sword-and-sorcery
syrian-civil-war,277,https://www.goodreads.com/genres/syrian-civil-war
tanzania,3067,https://www.goodreads.com/genres/tanzania
taoism,10498,https://www.goodreads.com/genres/taoism
tarot,24846,https://www.goodreads.com/genres/tarot
tasmania,3162,https://www.goodreads.com/genres/tasmania
taxation,961,https://www.goodreads.com/genres/taxation
tea,24314,https://www.goodreads.com/genres/tea
teachers,39372,https://www.goodreads.com/genres/teachers
teaching,305972,https://www.goodreads.com/genres/teaching
technical,93765,https://www.goodreads.com/genres/technical
technology,244814,https://www.goodreads.com/genres/technology
teen,779570,https://www.goodreads.com/genres/teen
terrorism,52069,https://www.goodreads.com/genres/terrorism
textbooks,308560,https://www.goodreads.com/genres/textbooks
the-1700s,8377,https://www.goodreads.com/genres/the-1700s
the-americas,22501,https://www.goodreads.com/genres/the-americas
theatre,227089,https://www.goodreads.com/genres/theatre
the-gambia,606,https://www.goodreads.com/genres/the-gambia
thelema,6567,https://www.goodreads.com/genres/thelema
theology,537753,https://www.goodreads.com/genres/theology
theory,215626,https://www.goodreads.com/genres/theory
theosophy,14904,https://www.goodreads.com/genres/theosophy
the-united-states-of-america,862,https://www.goodreads.com/genres/the-united-states-of-america
the-world,23945,https://www.goodreads.com/genres/the-world
threesome,10709,https://www.goodreads.com/genres/threesome
thriller,2654651,https://www.goodreads.com/genres/thriller
time-travel,368711,https://www.goodreads.com/genres/time-travel
time-travel-romance,17116,https://www.goodreads.com/genres/time-travel-romance
togo,5513,https://www.goodreads.com/genres/togo
tourette-syndrome,673,https://www.goodreads.com/genres/tourette-syndrome
traditional-chinese-medicine,545,https://www.goodreads.com/genres/traditional-chinese-medicine
traditional-regency,11709,https://www.goodreads.com/genres/traditional-regency
tragedy,283808,https://www.goodreads.com/genres/tragedy
trains,19674,https://www.goodreads.com/genres/trains
transgender,20357,https://www.goodreads.com/genres/transgender
transgender-romance,795,https://www.goodreads.com/genres/transgender-romance
transmississippi,318,https://www.goodreads.com/genres/transmississippi
transport,5066,https://www.goodreads.com/genres/transport
transsexual,1292,https://www.goodreads.com/genres/transsexual
transvestism,481,https://www.goodreads.com/genres/transvestism
travel,934953,https://www.goodreads.com/genres/travel
travelogue,40938,https://www.goodreads.com/genres/travelogue
tristan-da-cunha,17,https://www.goodreads.com/genres/tristan-da-cunha
trivia,36253,https://www.goodreads.com/genres/trivia
trucks,3816,https://www.goodreads.com/genres/trucks
true-crime,412757,https://www.goodreads.com/genres/true-crime
true-story,114958,https://www.goodreads.com/genres/true-story
tsars,760,https://www.goodreads.com/genres/tsars
tudor-period,4661,https://www.goodreads.com/genres/tudor-period
tunis,42,https://www.goodreads.com/genres/tunis
tunisia,4407,https://www.goodreads.com/genres/tunisia
turkish,100699,https://www.goodreads.com/genres/turkish
turkish-literature,41617,https://www.goodreads.com/genres/turkish-literature
tv,93198,https://www.goodreads.com/genres/tv
uganda,3394,https://www.goodreads.com/genres/uganda
ukraine,23298,https://www.goodreads.com/genres/ukraine
ukrainian-literature,7840,https://www.goodreads.com/genres/ukrainian-literature
underground-railway,599,https://www.goodreads.com/genres/underground-railway
unfinished,1233646,https://www.goodreads.com/genres/unfinished
unicorns,22048,https://www.goodreads.com/genres/unicorns
united-states,369824,https://www.goodreads.com/genres/united-states
urban,200607,https://www.goodreads.com/genres/urban
urban-fantasy,1743511,https://www.goodreads.com/genres/urban-fantasy
urban-fantasy-romance,19572,https://www.goodreads.com/genres/urban-fantasy-romance
urbanism,20579,https://www.goodreads.com/genres/urbanism
urban-legends,1545,https://www.goodreads.com/genres/urban-legends
urban-planning,18711,https://www.goodreads.com/genres/urban-planning
urban-studies,17320,https://www.goodreads.com/genres/urban-studies
usability,3883,https://www.goodreads.com/genres/usability
us-presidents,13375,https://www.goodreads.com/genres/us-presidents
utopia,57002,https://www.goodreads.com/genres/utopia
vaccine-hesitancy,2,https://www.goodreads.com/genres/vaccine-hesitancy
vaccines,1310,https://www.goodreads.com/genres/vaccines
vampire-hunters,4282,https://www.goodreads.com/genres/vampire-hunters
vampires,989333,https://www.goodreads.com/genres/vampires
vegan,31369,https://www.goodreads.com/genres/vegan
vegetarian,10080,https://www.goodreads.com/genres/vegetarian
vegetarianism,3455,https://www.goodreads.com/genres/vegetarianism
vespa,612,https://www.goodreads.com/genres/vespa
vicksburg-campaign,37,https://www.goodreads.com/genres/vicksburg-campaign
victor-frankenstein,443,https://www.goodreads.com/genres/victor-frankenstein
victorian,273836,https://www.goodreads.com/genres/victorian
victorian-romance,23751,https://www.goodreads.com/genres/victorian-romance
video-games,36733,https://www.goodreads.com/genres/video-games
viking-romance,2195,https://www.goodreads.com/genres/viking-romance
virtual-reality,8194,https://www.goodreads.com/genres/virtual-reality
visual-art,14861,https://www.goodreads.com/genres/visual-art
vtol,440,https://www.goodreads.com/genres/vtol
walking,19833,https://www.goodreads.com/genres/walking
war,866869,https://www.goodreads.com/genres/war
warcraft,12298,https://www.goodreads.com/genres/warcraft
web,37417,https://www.goodreads.com/genres/web
webcomic,18833,https://www.goodreads.com/genres/webcomic
website-design,684,https://www.goodreads.com/genres/website-design
weird-fiction,103735,https://www.goodreads.com/genres/weird-fiction
weird-west,5500,https://www.goodreads.com/genres/weird-west
werecats,5456,https://www.goodreads.com/genres/werecats
werewolves,266349,https://www.goodreads.com/genres/werewolves
western-africa,801,https://www.goodreads.com/genres/western-africa
western-historical-romance,10370,https://www.goodreads.com/genres/western-historical-romance
western-romance,47334,https://www.goodreads.com/genres/western-romance
westerns,97791,https://www.goodreads.com/genres/westerns
western-sahara,518,https://www.goodreads.com/genres/western-sahara
whodunit,88466,https://www.goodreads.com/genres/whodunit
wicca,38595,https://www.goodreads.com/genres/wicca
wilderness,33687,https://www.goodreads.com/genres/wilderness
wildlife,22443,https://www.goodreads.com/genres/wildlife
william-godwin,32,https://www.goodreads.com/genres/william-godwin
wine,20430,https://www.goodreads.com/genres/wine
witchcraft,114184,https://www.goodreads.com/genres/witchcraft
witches,350465,https://www.goodreads.com/genres/witches
wizards,72766,https://www.goodreads.com/genres/wizards
wolves,74745,https://www.goodreads.com/genres/wolves
women-and-gender-studies,8030,https://www.goodreads.com/genres/women-and-gender-studies
womens,62412,https://www.goodreads.com/genres/womens
womens-fiction,202439,https://www.goodreads.com/genres/womens-fiction
womens-rights,8707,https://www.goodreads.com/genres/womens-rights
womens-sports,482,https://www.goodreads.com/genres/womens-sports
womens-studies,59189,https://www.goodreads.com/genres/womens-studies
wonder-woman,14314,https://www.goodreads.com/genres/wonder-woman
woodwork,1326,https://www.goodreads.com/genres/woodwork
words,52132,https://www.goodreads.com/genres/words
world-history,196088,https://www.goodreads.com/genres/world-history
world-of-darkness,6137,https://www.goodreads.com/genres/world-of-darkness
world-of-warcraft,5035,https://www.goodreads.com/genres/world-of-warcraft
world-war-i,41311,https://www.goodreads.com/genres/world-war-i
world-war-ii,184575,https://www.goodreads.com/genres/world-war-ii
writing,554963,https://www.goodreads.com/genres/writing
wwii-related-fiction,1375,https://www.goodreads.com/genres/wwii-related-fiction
x-men,53263,https://www.goodreads.com/genres/x-men
yaoi,106659,https://www.goodreads.com/genres/yaoi
yeti,917,https://www.goodreads.com/genres/yeti
young-adult,7934599,https://www.goodreads.com/genres/young-adult
young-adult-contemporary,58742,https://www.goodreads.com/genres/young-adult-contemporary
young-adult-fantasy,189541,https://www.goodreads.com/genres/young-adult-fantasy
young-adult-historical-fiction,22588,https://www.goodreads.com/genres/young-adult-historical-fiction
young-adult-paranormal,45379,https://www.goodreads.com/genres/young-adult-paranormal
young-adult-romance,103170,https://www.goodreads.com/genres/young-adult-romance
young-adult-science-fiction,26202,https://www.goodreads.com/genres/young-adult-science-fiction
young-earth,109,https://www.goodreads.com/genres/young-earth
young-readers,183343,https://www.goodreads.com/genres/young-readers
yuri,9843,https://www.goodreads.com/genres/yuri
zambia,5482,https://www.goodreads.com/genres/zambia
zen,47493,https://www.goodreads.com/genres/zen
zimbabwe,5652,https://www.goodreads.com/genres/zimbabwe
zombies,258765,https://www.goodreads.com/genres/zombies
